PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,CLASS
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12699,KIX,13244,MEM,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12699,KIX,13244,MEM,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12699,KIX,13796,OAK,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12699,KIX,13796,OAK,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12699,KIX,13796,OAK,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12699,KIX,13796,OAK,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12699,KIX,13796,OAK,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,12339,IND,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,12339,IND,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,12339,IND,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,12339,IND,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,12339,IND,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13244,MEM,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13244,MEM,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13244,MEM,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13244,MEM,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13244,MEM,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13796,OAK,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13796,OAK,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13796,OAK,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13796,OAK,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,12957,LGG,13796,OAK,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13218,MDE,13303,MIA,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13218,MDE,13303,MIA,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13218,MDE,13303,MIA,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13218,MDE,13303,MIA,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13218,MDE,13303,MIA,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10711,BOG,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10711,BOG,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10920,CDG,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10920,CDG,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10920,CDG,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10920,CDG,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10920,CDG,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10970,CGN,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10970,CGN,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10970,CGN,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10970,CGN,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,10970,CGN,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,11625,EZE,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,11874,GDL,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,11874,GDL,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,11874,GDL,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,11874,GDL,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,11874,GDL,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12277,ICN,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12277,ICN,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12277,ICN,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12277,ICN,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12277,ICN,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12699,KIX,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12699,KIX,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12699,KIX,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12957,LGG,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12957,LGG,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12957,LGG,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12957,LGG,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,12957,LGG,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13514,MTY,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13514,MTY,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13514,MTY,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13514,MTY,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13514,MTY,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13744,NRT,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13744,NRT,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13744,NRT,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13744,NRT,3,P
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13744,NRT,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,13744,NRT,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,14286,PTY,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,14286,PTY,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,14286,PTY,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,14286,PTY,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,14286,PTY,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15018,STN,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15018,STN,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15018,STN,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15018,STN,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15018,STN,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15246,TLC,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15246,TLC,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15246,TLC,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15246,TLC,4,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15246,TLC,5,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15567,VCP,1,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15567,VCP,2,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15567,VCP,3,G
0.00,FX,20107,Federal Express Corporation,Federal Express Corporation,13244,MEM,15567,VCP,4,G
