Airline ID,Departure,Destination,distance_km,distance_mi
BB,SJU,STI,495.9,308.2
BB,SJU,STT,109.1,67.8
BB,SJU,STX,151.3,94.0
BB,SJU,SXM,308.7,191.8
BB,SJU,VIJ,166.1,103.2
BB,SJU,VQS,70.9,44.1
BB,SKB,NEV,18.0,11.2
BB,SKB,SJU,369.4,229.5
BB,SPB,SSB,,
BB,SSB,SPB,,
BB,STI,SJU,495.9,308.2
BB,STT,SJU,109.1,67.8
BB,STT,STX,73.0,45.4
BB,STX,SJU,151.3,94.0
BB,STX,STT,73.0,45.4
BB,SXM,SJU,308.7,191.8
BB,VIJ,SJU,166.1,103.2
BB,VQS,SJU,70.9,44.1
BC,CTS,FUK,1415.0,879.3
BC,CTS,HND,819.8,509.4
BC,CTS,IBR,741.4,460.7
BC,CTS,NGO,976.4,606.7
BC,CTS,NRT,787.6,489.4
BC,CTS,SDJ,519.6,322.9
BC,CTS,UKB,1064.5,661.4
BC,CTS,YGJ,1088.7,676.5
BC,FUK,CTS,1415.0,879.3
BC,FUK,HND,881.3,547.6
BC,FUK,IBR,953.0,592.2
BC,FUK,OKA,865.0,537.5
BC,FUK,SDJ,1069.5,664.6
BC,HND,CTS,819.8,509.4
BC,HND,FUK,881.3,547.6
BC,HND,KOJ,935.8,581.5
BC,HND,OKA,1554.3,965.8
BC,HND,UKB,426.9,265.3
BC,HND,YGJ,592.2,368.0
BC,IBR,CTS,741.4,460.7
BC,IBR,FUK,953.0,592.2
BC,IBR,NGO,358.3,222.6
BC,IBR,UKB,500.9,311.2
BC,ISG,OKA,396.1,246.1
BC,KOJ,HND,935.8,581.5
BC,KOJ,UKB,523.9,325.6
BC,MMY,OKA,283.5,176.1
BC,NGO,CTS,976.4,606.7
BC,NGO,IBR,358.3,222.6
BC,NGO,OKA,1301.5,808.7
BC,NGS,UKB,526.5,327.1
BC,NRT,CTS,787.6,489.4
BC,NRT,OKA,1612.0,1001.6
BC,NRT,YGJ,646.8,401.9
BC,OKA,FUK,865.0,537.5
BC,OKA,HND,1554.3,965.8
BC,OKA,ISG,396.1,246.1
BC,OKA,MMY,283.5,176.1
BC,OKA,NGO,1301.5,808.7
BC,OKA,NRT,1612.0,1001.6
BC,OKA,UKB,1185.8,736.8
BC,OKA,YGJ,1162.8,722.5
BC,SDJ,CTS,519.6,322.9
BC,SDJ,FUK,1069.5,664.6
BC,SDJ,UKB,641.5,398.6
BC,UKB,CTS,1064.5,661.4
BC,UKB,HND,426.9,265.3
BC,UKB,IBR,500.9,311.2
BC,UKB,KOJ,523.9,325.6
BC,UKB,NGS,526.5,327.1
BC,UKB,OKA,1185.8,736.8
BC,UKB,SDJ,641.5,398.6
BC,UKB,YGJ,204.6,127.1
BC,YGJ,CTS,1088.7,676.5
BC,YGJ,HND,592.2,368.0
BC,YGJ,NRT,646.8,401.9
BC,YGJ,OKA,1162.8,722.5
BC,YGJ,UKB,204.6,127.1
BE,ABZ,BHD,367.3,228.2
BE,ABZ,BHX,528.7,328.5
BE,ABZ,CDG,963.6,598.7
BE,ABZ,KOI,199.6,124.0
BE,ABZ,LSI,302.2,187.8
BE,ABZ,MAN,427.9,265.9
BE,AGP,EXT,1565.7,972.9
BE,AGP,SOU,1606.9,998.5
BE,ALC,BHX,1578.5,980.8
BE,ALC,EXT,1402.7,871.6
BE,ALC,SOU,1410.0,876.1
BE,AMS,BHX,442.1,274.7
BE,AMS,EMA,415.7,258.3
BE,AMS,EXT,591.9,367.8
BE,AMS,INV,808.5,502.4
BE,AMS,SOU,448.5,278.7
BE,BEB,GLA,253.0,157.2
BE,BEB,SYY,102.0,63.4
BE,BES,SOU,354.8,220.4
BE,BHD,ABZ,367.3,228.2
BE,BHD,BHX,363.5,225.9
BE,BHD,CWL,396.1,246.1
BE,BHD,EDI,216.8,134.7
BE,BHD,EMA,358.9,223.0
BE,BHD,EXT,462.5,287.4
BE,BHD,GLA,166.6,103.5
BE,BHD,INV,344.3,213.9
BE,BHD,LBA,286.1,177.8
BE,BHD,MAN,274.0,170.2
BE,BHD,NCL,271.8,168.9
BE,BHD,SOU,508.3,315.8
BE,BHX,ABZ,528.7,328.5
BE,BHX,ALC,1578.5,980.8
BE,BHX,AMS,442.1,274.7
BE,BHX,BHD,363.5,225.9
BE,BHX,CDG,487.6,303.0
BE,BHX,CGN,637.7,396.3
BE,BHX,DBV,1852.6,1151.1
BE,BHX,DUS,598.4,371.8
BE,BHX,EDI,402.8,250.3
BE,BHX,FLR,1355.5,842.3
BE,BHX,GCI,341.0,211.9
BE,BHX,GLA,418.3,259.9
BE,BHX,HAJ,773.9,480.9
BE,BHX,INV,584.4,363.2
BE,BHX,IOM,263.4,163.7
BE,BHX,JER,362.3,225.1
BE,BHX,LYS,897.5,557.7
BE,BHX,MXP,1074.4,667.6
BE,BHX,NOC,497.9,309.4
BE,BHX,OPO,1351.5,839.8
BE,BHX,STR,879.3,546.3
BE,BHX,WAT,364.0,226.2
BE,BRR,GLA,224.9,139.8
BE,CAL,GLA,92.3,57.3
BE,CDG,ABZ,963.6,598.7
BE,CDG,BHX,487.6,303.0
BE,CDG,EDI,868.7,539.8
BE,CDG,EXT,468.1,290.9
BE,CDG,MAN,588.0,365.4
BE,CDG,NCL,729.7,453.4
BE,CFN,DUB,225.1,139.9
BE,CFN,GLA,263.0,163.4
BE,CGN,BHX,637.7,396.3
BE,CWL,BHD,396.1,246.1
BE,CWL,JER,256.7,159.5
BE,DBV,BHX,1852.6,1151.1
BE,DND,STN,550.3,341.9
BE,DSA,JER,482.2,299.6
BE,DUB,CFN,225.1,139.9
BE,DUB,EXT,356.8,221.7
BE,DUB,SOU,433.1,269.1
BE,DUS,BHX,598.4,371.8
BE,DUS,EXT,714.3,443.9
BE,DUS,MAN,655.4,407.3
BE,EDI,BHD,216.8,134.7
BE,EDI,BHX,402.8,250.3
BE,EDI,CDG,868.7,539.8
BE,EDI,EMA,371.2,230.6
BE,EDI,EXT,580.0,360.4
BE,EDI,JER,753.9,468.4
BE,EDI,KOI,335.6,208.5
BE,EDI,LSI,453.7,281.9
BE,EDI,MAN,297.2,184.7
BE,EDI,NWI,472.8,293.8
BE,EDI,SOU,571.7,355.2
BE,EDI,SYY,308.8,191.9
BE,EDI,WIC,279.5,173.7
BE,EGC,EXT,719.5,447.1
BE,EGC,SOU,695.2,432.0
BE,EMA,AMS,415.7,258.3
BE,EMA,BHD,358.9,223.0
BE,EMA,EDI,371.2,230.6
BE,EMA,GLA,393.4,244.4
BE,EMA,JER,407.4,253.2
BE,EXT,AGP,1565.7,972.9
BE,EXT,ALC,1402.7,871.6
BE,EXT,AMS,591.9,367.8
BE,EXT,BHD,462.5,287.4
BE,EXT,CDG,468.1,290.9
BE,EXT,DUB,356.8,221.7
BE,EXT,DUS,714.3,443.9
BE,EXT,EDI,580.0,360.4
BE,EXT,EGC,719.5,447.1
BE,EXT,FAO,1567.8,974.2
BE,EXT,GCI,155.7,96.7
BE,EXT,GLA,575.2,357.4
BE,EXT,JER,190.8,118.6
BE,EXT,MAN,301.5,187.3
BE,EXT,PMI,1332.7,828.1
BE,EXT,RNS,320.2,199.0
BE,FAO,EXT,1567.8,974.2
BE,FAO,SOU,1635.7,1016.4
BE,FLR,BHX,1355.5,842.3
BE,GCI,BHX,341.0,211.9
BE,GCI,EXT,155.7,96.7
BE,GCI,JER,38.8,24.1
BE,GCI,NWI,451.1,280.3
BE,GCI,SOU,190.4,118.3
BE,GLA,BEB,253.0,157.2
BE,GLA,BHD,166.6,103.5
BE,GLA,BHX,418.3,259.9
BE,GLA,BRR,224.9,139.8
BE,GLA,CAL,92.3,57.3
BE,GLA,CFN,263.0,163.4
BE,GLA,EMA,393.4,244.4
BE,GLA,EXT,575.2,357.4
BE,GLA,ILY,116.0,72.1
BE,GLA,JER,756.2,469.9
BE,GLA,KOI,355.1,220.7
BE,GLA,LBA,285.0,177.1
BE,GLA,LSI,482.5,299.8
BE,GLA,MAN,312.6,194.2
BE,GLA,SOU,583.9,362.8
BE,GLA,SYY,284.8,176.9
BE,GLA,TRE,166.1,103.2
BE,HAJ,BHX,773.9,480.9
BE,HAJ,MAN,807.2,501.6
BE,HEL,JYV,234.7,145.8
BE,HEL,KAJ,463.1,287.8
BE,HEL,KEM,607.6,377.5
BE,HEL,KOK,390.2,242.5
BE,HEL,MHQ,280.5,174.3
BE,HEL,NRK,528.2,328.2
BE,HEL,SVL,279.9,173.9
BE,HEL,TAY,244.0,151.6
BE,HUY,JER,502.1,312.0
BE,ILY,GLA,116.0,72.1
BE,INV,AMS,808.5,502.4
BE,INV,BHD,344.3,213.9
BE,INV,BHX,584.4,363.2
BE,INV,EDI,181.8,113.0
BE,INV,KOI,171.0,106.2
BE,INV,LSI,304.5,189.2
BE,INV,MAN,479.0,297.6
BE,INV,SYY,154.4,95.9
BE,IOM,BHX,263.4,163.7
BE,IOM,LPL,143.5,89.1
BE,IOM,MAN,174.5,108.5
BE,JER,BHX,362.3,225.1
BE,JER,CWL,256.7,159.5
BE,JER,DSA,482.2,299.6
BE,JER,EDI,753.9,468.4
BE,JER,EMA,407.4,253.2
BE,JER,EXT,190.8,118.6
BE,JER,GCI,38.8,24.1
BE,JER,GLA,756.2,469.9
BE,JER,HUY,502.1,312.0
BE,JER,MAN,461.0,286.5
BE,JER,NWI,456.0,283.4
BE,JER,SOU,202.8,126.0
BE,JYV,HEL,234.7,145.8
BE,KAJ,HEL,463.1,287.8
BE,KEM,HEL,607.6,377.5
BE,KOI,ABZ,199.6,124.0
BE,KOI,EDI,335.6,208.5
BE,KOI,GLA,355.1,220.7
BE,KOI,INV,171.0,106.2
BE,KOI,LSI,137.0,85.1
BE,KOK,HEL,390.2,242.5
BE,LBA,BHD,286.1,177.8
BE,LBA,GLA,285.0,177.1
BE,LGW,NQY,346.7,215.4
BE,LIG,SOU,595.8,370.2
BE,LPL,IOM,143.5,89.1
BE,LRH,SOU,530.7,329.7
BE,LSI,ABZ,302.2,187.8
BE,LSI,EDI,453.7,281.9
BE,LSI,GLA,482.5,299.8
BE,LSI,INV,304.5,189.2
BE,LSI,KOI,137.0,85.1
BE,LYS,BHX,897.5,557.7
BE,MAN,ABZ,427.9,265.9
BE,MAN,BHD,274.0,170.2
BE,MAN,CDG,588.0,365.4
BE,MAN,DUS,655.4,407.3
BE,MAN,EDI,297.2,184.7
BE,MAN,EXT,301.5,187.3
BE,MAN,GLA,312.6,194.2
BE,MAN,HAJ,807.2,501.6
BE,MAN,INV,479.0,297.6
BE,MAN,IOM,174.5,108.5
BE,MAN,JER,461.0,286.5
BE,MAN,MXP,1167.5,725.4
BE,MAN,NOC,435.7,270.7
BE,MAN,NQY,373.8,232.3
BE,MAN,NTE,691.1,429.4
BE,MAN,NWI,249.6,155.1
BE,MAN,SOU,274.5,170.6
BE,MAN,WAT,348.7,216.6
BE,MHQ,HEL,280.5,174.3
BE,MRS,ORY,627.0,389.6
BE,MXP,BHX,1074.4,667.6
BE,MXP,MAN,1167.5,725.4
BE,NCE,SOU,1035.5,643.4
BE,NCL,BHD,271.8,168.9
BE,NCL,CDG,729.7,453.4
BE,NCL,SOU,455.0,282.7
BE,NOC,BHX,497.9,309.4
BE,NOC,MAN,435.7,270.7
BE,NQY,LGW,346.7,215.4
BE,NQY,MAN,373.8,232.3
BE,NRK,HEL,528.2,328.2
BE,NTE,MAN,691.1,429.4
BE,NTE,SOU,422.6,262.6
BE,NWI,EDI,472.8,293.8
BE,NWI,GCI,451.1,280.3
BE,NWI,JER,456.0,283.4
BE,NWI,MAN,249.6,155.1
BE,OPO,BHX,1351.5,839.8
BE,ORY,SOU,364.8,226.7
BE,PMI,EXT,1332.7,828.1
BE,PMI,SOU,1306.9,812.0
BE,RNS,EXT,320.2,199.0
BE,RNS,SOU,321.5,199.8
BE,SOU,AGP,1606.9,998.5
BE,SOU,ALC,1410.0,876.1
BE,SOU,AMS,448.5,278.7
BE,SOU,BES,354.8,220.4
BE,SOU,BHD,508.3,315.8
BE,SOU,DUB,433.1,269.1
BE,SOU,EDI,571.7,355.2
BE,SOU,EGC,695.2,432.0
BE,SOU,FAO,1635.7,1016.4
BE,SOU,GCI,190.4,118.3
BE,SOU,GLA,583.9,362.8
BE,SOU,JER,202.8,126.0
BE,SOU,LIG,595.8,370.2
BE,SOU,LRH,530.7,329.7
BE,SOU,MAN,274.5,170.6
BE,SOU,NCE,1035.5,643.4
BE,SOU,NCL,455.0,282.7
BE,SOU,NTE,422.6,262.6
BE,SOU,ORY,364.8,226.7
BE,SOU,PMI,1306.9,812.0
BE,SOU,RNS,321.5,199.8
BE,STN,DND,550.3,341.9
BE,STR,BHX,879.3,546.3
BE,SVL,HEL,279.9,173.9
BE,SYY,BEB,102.0,63.4
BE,SYY,EDI,308.8,191.9
BE,SYY,GLA,284.8,176.9
BE,SYY,INV,154.4,95.9
BE,TAY,HEL,244.0,151.6
BE,TRE,GLA,166.1,103.2
BE,WAT,BHX,364.0,226.2
BE,WAT,MAN,348.7,216.6
BE,WIC,EDI,279.5,173.7
BF,CNS,GTE,1047.4,650.8
BF,DRW,GTE,628.8,390.7
BF,GTE,CNS,1047.4,650.8
BF,GTE,DRW,628.8,390.7
BG,AUH,ZYL,3748.1,2329.0
BG,BKK,DAC,1568.3,974.5
BG,CCU,DAC,239.2,148.6
BG,CGP,AUH,3790.7,2355.4
BG,CGP,DAC,228.9,142.2
BG,CGP,DXB,3713.5,2307.5
BG,CGP,JED,5401.7,3356.5
BG,CGP,MCT,3429.4,2130.9
BG,DAC,BKK,1568.3,974.5
BG,DAC,CCU,239.2,148.6
BG,DAC,CGP,228.9,142.2
BG,DAC,DEL,1425.4,885.7
BG,DAC,DMM,4080.1,2535.2
BG,DAC,DOH,3912.7,2431.2
BG,DAC,FCO,7320.6,4548.8
BG,DAC,HKG,2409.1,1496.9
BG,DAC,JED,5231.0,3250.4
BG,DAC,KTM,661.8,411.2
BG,DAC,KUL,2642.3,1641.9
BG,DAC,KWI,4240.5,2634.9
BG,DAC,LHR,8015.0,4980.3
BG,DAC,MCT,3262.2,2027.1
BG,DAC,RGN,975.5,606.1
BG,DAC,SIN,2898.2,1800.9
BG,DEL,DAC,1425.4,885.7
BG,DMM,RUH,353.1,219.4
BG,DOH,DXB,377.7,234.7
BG,DXB,CGP,3713.5,2307.5
BG,DXB,ZYL,3663.9,2276.7
BG,FCO,DAC,7320.6,4548.8
BG,FCO,FRA,958.1,595.4
BG,FRA,FCO,958.1,595.4
BG,HKG,DAC,2409.1,1496.9
BG,JED,CGP,5401.7,3356.5
BG,JED,DAC,5231.0,3250.4
BG,KTM,DAC,661.8,411.2
BG,KUL,DAC,2642.3,1641.9
BG,KWI,CGP,4434.1,2755.2
BG,KWI,DAC,4240.5,2634.9
BG,LHR,DAC,8015.0,4980.3
BG,LHR,ZYL,8018.2,4982.3
BG,MCT,CGP,3429.4,2130.9
BG,RGN,DAC,975.5,606.1
BG,RUH,DAC,4407.5,2738.7
BG,SIN,DAC,2898.2,1800.9
BG,ZYL,DAC,194.0,120.5
BH,YPR,YVR,754.6,468.9
BH,YVR,YPR,754.6,468.9
BH,YVR,YXT,693.3,430.8
BH,YVR,YYD,683.1,424.4
BH,YXT,YVR,693.3,430.8
BH,YXT,YYD,98.0,60.9
BH,YYD,YVR,683.1,424.4
BH,YYD,YXT,98.0,60.9
BI,BKI,BWN,166.3,103.3
BI,BKK,BWN,1833.0,1139.0
BI,BWN,BKI,166.3,103.3
BI,BWN,BKK,1833.0,1139.0
BI,BWN,CGK,1535.7,954.3
BI,BWN,DWC,6735.4,4185.2
BI,BWN,HKG,1933.9,1201.7
BI,BWN,JED,8335.9,5179.7
BI,BWN,KUL,1486.6,923.7
BI,BWN,MEL,5658.6,3516.1
BI,BWN,MNL,1255.3,780.0
BI,BWN,MZV,100.5,62.5
BI,BWN,PVG,3000.5,1864.4
BI,BWN,SIN,1277.9,794.0
BI,BWN,SUB,1390.8,864.2
BI,CGK,BWN,1535.7,954.3
BI,DWC,LHR,5513.3,3425.8
BI,DXB,BWN,6721.4,4176.5
BI,HKG,BWN,1933.9,1201.7
BI,JED,BWN,8335.9,5179.7
BI,KCH,MZV,571.3,355.0
BI,KUL,BWN,1486.6,923.7
BI,LHR,DXB,5497.9,3416.3
BI,MEL,BWN,5658.6,3516.1
BI,MNL,BWN,1255.3,780.0
BI,MZV,BWN,100.5,62.5
BI,MZV,KCH,571.3,355.0
BI,PVG,BWN,3000.5,1864.4
BI,SIN,BWN,1277.9,794.0
BI,SUB,BWN,1390.8,864.2
BJ,ARN,GOT,393.9,244.7
BJ,CDG,DJE,1814.9,1127.7
BJ,CDG,MIR,1618.3,1005.6
BJ,CDG,TUN,1487.9,924.5
BJ,DJE,CDG,1814.9,1127.7
BJ,DJE,LIL,1958.1,1216.7
BJ,DJE,LYS,1403.7,872.2
BJ,DJE,MLH,,
BJ,DJE,MRS,1167.0,725.2
BJ,DJE,MUC,1612.2,1001.7
BJ,DJE,NTE,1805.2,1121.7
BJ,DME,NBE,2989.9,1857.8
BJ,DUS,NBE,1716.7,1066.7
BJ,FRA,NBE,1559.3,968.9
BJ,LED,NBE,2996.8,1862.1
BJ,LIL,DJE,1958.1,1216.7
BJ,LYS,DJE,1403.7,872.2
BJ,LYS,MIR,1206.2,749.5
BJ,LYS,TUN,1075.8,668.5
BJ,MIR,CDG,1618.3,1005.6
BJ,MIR,TUN,130.4,81.0
BJ,MRS,DJE,1167.0,725.2
BJ,MUC,DJE,1612.2,1001.7
BJ,MUC,NBE,1369.7,851.1
BJ,NBE,DME,2989.9,1857.8
BJ,NBE,DUS,1716.7,1066.7
BJ,NBE,FRA,1559.3,968.9
BJ,NBE,LED,2996.8,1862.1
BJ,NBE,MUC,1369.7,851.1
BJ,NTE,DJE,1805.2,1121.7
BJ,NTE,LYS,536.6,333.4
BJ,NTE,TUN,1502.9,933.9
BJ,TUN,CDG,1487.9,924.5
BJ,TUN,LYS,1075.8,668.5
BJ,TUN,MIR,130.4,81.0
BJ,TUN,NTE,1502.9,933.9
BK,CAN,TSN,1790.6,1112.6
BK,CJU,CSX,1396.9,868.0
BK,CJU,TSN,1029.2,639.5
BK,CKG,CSX,662.1,411.4
BK,CKG,DYG,374.5,232.7
BK,CKG,XNN,869.5,540.3
BK,CSX,CJU,1396.9,868.0
BK,CSX,CKG,662.1,411.4
BK,CSX,DYG,289.4,179.8
BK,CSX,HGH,735.8,457.2
BK,CSX,HJJ,356.0,221.2
BK,CSX,KMG,1078.4,670.1
BK,CSX,LLF,260.1,161.6
BK,CSX,NKG,671.7,417.4
BK,CSX,SYX,1165.9,724.4
BK,CSX,TAO,1121.4,696.8
BK,CSX,TEN,385.3,239.4
BK,CSX,TSN,1274.1,791.7
BK,CSX,XIY,814.8,506.3
BK,CSX,XMN,635.0,394.6
BK,CSX,ZHA,827.6,514.2
BK,CTU,TSN,1545.6,960.4
BK,DLC,HGH,976.6,606.9
BK,DLC,TSN,362.5,225.2
BK,DLC,YNT,174.5,108.4
BK,DYG,CKG,374.5,232.7
BK,DYG,CSX,289.4,179.8
BK,DYG,TSN,1281.8,796.5
BK,HEK,HRB,511.8,318.0
BK,HEK,OHE,454.5,282.4
BK,HET,TSN,508.0,315.7
BK,HFE,KMG,1587.0,986.1
BK,HGH,CSX,735.8,457.2
BK,HGH,DLC,976.6,606.9
BK,HGH,TSN,1028.4,639.0
BK,HJJ,CSX,356.0,221.2
BK,HRB,HEK,511.8,318.0
BK,HRB,JGD,551.2,342.5
BK,HRB,JMU,351.4,218.3
BK,HRB,JXA,387.2,240.6
BK,HRB,TSN,1027.0,638.1
BK,JGD,HRB,551.2,342.5
BK,JGD,OHE,305.6,189.9
BK,JHG,KMG,412.1,256.1
BK,JMU,HRB,351.4,218.3
BK,JXA,HRB,387.2,240.6
BK,KMG,CSX,1078.4,670.1
BK,KMG,HFE,1587.0,986.1
BK,KMG,JHG,412.1,256.1
BK,KMG,NKG,1721.7,1069.8
BK,KMG,UYN,1602.0,995.4
BK,KWL,TSN,1690.8,1050.6
BK,LLF,CSX,260.1,161.6
BK,NGB,SYX,1769.1,1099.3
BK,NGB,TSN,1100.2,683.6
BK,NKG,CSX,671.7,417.4
BK,NKG,KMG,1721.7,1069.8
BK,NKG,SHE,1174.7,729.9
BK,NNG,SZX,578.8,359.6
BK,NNG,XIY,1317.6,818.7
BK,OHE,HEK,454.5,282.4
BK,OHE,JGD,305.6,189.9
BK,SHE,NKG,1174.7,729.9
BK,SHE,TAO,655.1,407.1
BK,SYX,CSX,1165.9,724.4
BK,SYX,NGB,1769.1,1099.3
BK,SYX,ZUH,583.7,362.7
BK,SZX,NNG,578.8,359.6
BK,SZX,TSN,1863.4,1157.9
BK,TAO,CSX,1121.4,696.8
BK,TAO,SHE,655.1,407.1
BK,TEN,CSX,385.3,239.4
BK,TSN,CAN,1790.6,1112.6
BK,TSN,CJU,1029.2,639.5
BK,TSN,CSX,1274.1,791.7
BK,TSN,CTU,1545.6,960.4
BK,TSN,DLC,362.5,225.2
BK,TSN,DYG,1281.8,796.5
BK,TSN,HET,508.0,315.7
BK,TSN,HGH,1028.4,639.0
BK,TSN,HRB,1027.0,638.1
BK,TSN,KWL,1690.8,1050.6
BK,TSN,NGB,1100.2,683.6
BK,TSN,SZX,1863.4,1157.9
BK,TSN,UYN,677.7,421.1
BK,TSN,XIY,924.6,574.5
BK,TSN,XMN,1622.9,1008.4
BK,TSN,XNN,1372.9,853.1
BK,TSN,YNT,400.3,248.7
BK,TSN,ZUH,1940.4,1205.7
BK,URC,XIY,2105.2,1308.1
BK,UYN,KMG,1602.0,995.4
BK,UYN,TSN,677.7,421.1
BK,XIY,CSX,814.8,506.3
BK,XIY,NNG,1317.6,818.7
BK,XIY,TSN,924.6,574.5
BK,XIY,URC,2105.2,1308.1
BK,XMN,CSX,635.0,394.6
BK,XMN,TSN,1622.9,1008.4
BK,XNN,CKG,869.5,540.3
BK,XNN,TSN,1372.9,853.1
BK,YNT,DLC,174.5,108.4
BK,YNT,TSN,400.3,248.7
BK,ZHA,CSX,827.6,514.2
BK,ZUH,SYX,583.7,362.7
BK,ZUH,TSN,1940.4,1205.7
BL,BMV,SGN,260.4,161.8
BL,BMV,VII,723.9,449.8
BL,CXR,SGN,309.0,192.0
BL,DAD,HAN,628.4,390.5
BL,DAD,SGN,604.6,375.7
BL,HAN,DAD,628.4,390.5
BL,HAN,SGN,1160.2,720.9
BL,HPH,SGN,1112.0,691.0
BL,PQC,SGN,299.5,186.1
BL,SGN,BMV,260.4,161.8
BL,SGN,CXR,309.0,192.0
BL,SGN,DAD,604.6,375.7
BL,SGN,HAN,1160.2,720.9
BL,SGN,HPH,1112.0,691.0
BL,SGN,PQC,299.5,186.1
BL,SGN,VII,886.8,551.0
BL,VII,BMV,723.9,449.8
BL,VII,SGN,886.8,551.0
BM,ABZ,BRS,647.9,402.6
BM,ABZ,EBJ,687.1,426.9
BM,ABZ,KSU,857.9,533.1
BM,ABZ,MAN,427.9,265.9
BM,ABZ,NWI,550.0,341.8
BM,ABZ,OSL,830.2,515.9
BM,BHX,GOT,1061.6,659.6
BM,BRE,TLS,1180.8,733.7
BM,BRS,ABZ,647.9,402.6
BM,BRS,FRA,808.2,502.2
BM,BRS,HAM,894.2,555.7
BM,BRS,MUC,1090.6,677.7
BM,BRS,MXP,1056.4,656.4
BM,BRU,EMA,452.9,281.4
BM,BRU,NCL,618.1,384.0
BM,EBJ,ABZ,687.1,426.9
BM,EMA,BRU,452.9,281.4
BM,EVE,SVG,1195.5,742.8
BM,FRA,BRS,808.2,502.2
BM,GOT,BHX,1061.6,659.6
BM,GOT,SVG,411.0,255.4
BM,HAM,BRS,894.2,555.7
BM,KSU,ABZ,857.9,533.1
BM,KSU,SVG,485.4,301.6
BM,MAN,ABZ,427.9,265.9
BM,MUC,BRS,1090.6,677.7
BM,MXP,BRS,1056.4,656.4
BM,NCL,BRU,618.1,384.0
BM,NWI,ABZ,550.0,341.8
BM,OSL,ABZ,830.2,515.9
BM,SVG,EVE,1195.5,742.8
BM,SVG,GOT,411.0,255.4
BM,SVG,KSU,485.4,301.6
BM,TLS,BRE,1180.8,733.7
BP,BBK,GBE,751.6,467.0
BP,BBK,JNB,976.7,606.9
BP,BBK,MUB,299.6,186.2
BP,CPT,GBE,1263.4,785.0
BP,CPT,MUB,1627.2,1011.1
BP,FRW,GBE,409.9,254.7
BP,FRW,JNB,559.3,347.5
BP,GBE,BBK,751.6,467.0
BP,GBE,CPT,1263.4,785.0
BP,GBE,FRW,409.9,254.7
BP,GBE,HRE,910.8,565.9
BP,GBE,JNB,292.8,181.9
BP,GBE,LUN,1059.3,658.2
BP,GBE,MUB,570.2,354.3
BP,HRE,GBE,910.8,565.9
BP,JNB,BBK,976.7,606.9
BP,JNB,FRW,559.3,347.5
BP,JNB,GBE,292.8,181.9
BP,JNB,MUB,844.1,524.5
BP,LUN,GBE,1059.3,658.2
BP,MUB,BBK,299.6,186.2
BP,MUB,CPT,1627.2,1011.1
BP,MUB,GBE,570.2,354.3
BP,MUB,JNB,844.1,524.5
BR,AKJ,TPE,2823.2,1754.3
BR,AMS,BKK,9207.6,5721.3
BR,BKK,AMS,9207.6,5721.3
BR,BKK,LHR,9578.0,5951.5
BR,BKK,TPE,2489.4,1546.8
BR,BKK,VIE,8451.1,5251.2
BR,BNE,TPE,6760.0,4200.5
BR,CAN,KHH,727.4,452.0
BR,CAN,TPE,825.9,513.2
BR,CDG,TPE,9785.7,6080.6
BR,CGK,TPE,3811.2,2368.2
BR,CGO,KHH,1471.3,914.2
BR,CGO,TPE,1268.3,788.1
BR,CTS,TPE,2712.3,1685.3
BR,CTU,TPE,1804.1,1121.0
BR,DPS,TPE,3818.3,2372.6
BR,FUK,TPE,1300.1,807.8
BR,GMP,TSA,1474.5,916.2
BR,GUM,TPE,2782.1,1728.7
BR,HAN,TPE,1633.3,1014.9
BR,HET,TPE,1958.4,1216.9
BR,HGH,TPE,578.2,359.3
BR,HKD,TPE,2585.7,1606.7
BR,HKG,TPE,806.1,500.9
BR,HND,TSA,2096.8,1302.9
BR,HRB,TPE,2328.2,1446.7
BR,ICN,KHH,1755.9,1091.0
BR,ICN,TPE,1463.7,909.5
BR,JFK,TPE,12544.6,7794.9
BR,KHH,CAN,727.4,452.0
BR,KHH,CGO,1471.3,914.2
BR,KHH,ICN,1755.9,1091.0
BR,KHH,MFM,696.5,432.8
BR,KHH,NGB,813.7,505.6
BR,KHH,NRT,2427.5,1508.4
BR,KHH,PVG,963.4,598.6
BR,KHH,TNA,1616.2,1004.2
BR,KHH,TSN,1861.9,1156.9
BR,KIX,TPE,1702.9,1058.2
BR,KMQ,TPE,1915.6,1190.3
BR,KUL,TPE,3246.1,2017.0
BR,KWL,TPE,1126.5,700.0
BR,LAX,TPE,10922.4,6786.9
BR,LHR,BKK,9578.0,5951.5
BR,MFM,KHH,696.5,432.8
BR,MFM,RMQ,755.7,469.6
BR,MFM,TPE,843.6,524.2
BR,MNL,TPE,1175.4,730.4
BR,NGB,KHH,813.7,505.6
BR,NRT,KHH,2427.5,1508.4
BR,NRT,TPE,2181.0,1355.2
BR,OKJ,TPE,1621.6,1007.6
BR,PEK,TPE,1723.4,1070.9
BR,PNH,TPE,2288.3,1421.9
BR,PVG,KHH,963.4,598.6
BR,PVG,TPE,676.8,420.5
BR,RMQ,MFM,755.7,469.6
BR,SDJ,TPE,2354.3,1462.9
BR,SEA,TPE,9756.8,6062.6
BR,SFO,TPE,10391.2,6456.8
BR,SGN,TPE,2208.1,1372.0
BR,SHA,TSA,681.8,423.6
BR,SIN,TPE,3222.4,2002.3
BR,SUB,TPE,3723.2,2313.5
BR,TNA,KHH,1616.2,1004.2
