name,lat,lon,country_code,feature_code
Kitsilano Beach,49.275200,-123.153990,CA,BCH
Kittys Beach,47.187400,-54.041240,CA,BCH
Komakuk Beach,69.601400,-140.156790,CA,BCH
La Batture,45.700140,-61.565250,CA,BCH
Laceys Beach,49.366630,-55.448180,CA,BCH
La Digue,47.280740,-61.722460,CA,BCH
La Facterie à Camille,47.565730,-61.496340,CA,BCH
La Grande Échouerie,47.360440,-61.871670,CA,BCH
Lance Cove Beach,47.483190,-53.064770,CA,BCH
Lance Cove Beach,47.599890,-52.975860,CA,BCH
Lanes Beach,44.733450,-62.831940,CA,BCH
Langley Beach,46.216820,-63.115380,CA,BCH
Lanigan Beach,45.333450,-60.981810,CA,BCH
La Petite Échouerie,47.351540,-61.879670,CA,BCH
L'Ardoise Beach,45.600150,-60.748490,CA,BCH
La Sablonnière,49.167590,-68.197540,CA,BCH
Lawrencetown Beach,44.643610,-63.337340,CA,BCH
Le Banc de Sable,49.768190,-67.169130,CA,BCH
Le Grand Plaquier,47.424040,-61.856360,CA,BCH
Le Grand Platier,47.559040,-61.604150,CA,BCH
Le Plain,49.155690,-66.425210,CA,BCH
Le Platier,47.351540,-61.888270,CA,BCH
Les Petites Battures,49.783430,-64.398680,CA,BCH
Levers Beach,45.850140,-60.165150,CA,BCH
Lewis Beach,47.399890,-53.131370,CA,BCH
Lighthouse Beach,43.812770,-64.925510,CA,BCH
Lighthouse Beach,44.439010,-66.018670,CA,BCH
Lighthouse Beach,45.683440,-62.648630,CA,BCH
Lingan Beach,46.216840,-60.031750,CA,BCH
Linkletter Shore,46.400130,-63.848730,CA,BCH
Linwood Beach,45.650140,-61.581850,CA,BCH
Little Beach,48.040190,-52.979950,CA,BCH
Little Beach,47.601290,-53.285580,CA,BCH
Little Breaker,44.883450,-62.281900,CA,BCH
Little Breaker,45.600150,-60.598480,CA,BCH
Little Duck Bar,51.316890,-80.516240,CA,BCH
Little Dyke Beach,45.378080,-63.549490,CA,BCH
Little Freshwater Beach,47.648500,-53.793920,CA,BCH
Little Grappling Beach,46.316840,-60.481770,CA,BCH
Little Long Breaker,44.982050,-61.934970,CA,BCH
Little Rissers Beach,44.231530,-64.423180,CA,BCH
Little River Beach,45.272010,-66.024990,CA,BCH
Little River Beach,49.738540,-124.922240,CA,BCH
Little Ship Beach,44.976560,-66.696010,CA,BCH
Lobster Bar,43.850510,-66.150680,CA,BCH
Lobster Claw Beach,44.458810,-63.573640,CA,BCH
Long Bank,47.329630,-55.298600,CA,BCH
Long Beach,47.316630,-55.315000,CA,BCH
Long Beach,46.633190,-53.131410,CA,BCH
Long Beach,49.616660,-55.931480,CA,BCH
Long Beach,47.383210,-54.531510,CA,BCH
Long Beach,47.799900,-53.998130,CA,BCH
Long Beach,47.266590,-52.814750,CA,BCH
Long Beach,49.666620,-54.798160,CA,BCH
Long Beach,49.316590,-53.648040,CA,BCH
Long Beach,47.433190,-53.181380,CA,BCH
Long Beach,47.576290,-53.263380,CA,BCH
Long Beach,47.508190,-53.167480,CA,BCH
Long Beach,47.674890,-53.238380,CA,BCH
Long Beach,47.734590,-53.227280,CA,BCH
Long Beach,47.947090,-53.050860,CA,BCH
Long Beach,47.187400,-53.589810,CA,BCH
Long Beach,45.233450,-61.231820,CA,BCH
Long Beach,45.218750,-64.552640,CA,BCH
Long Beach,44.454540,-63.583970,CA,BCH
Long Beach,44.406330,-66.166190,CA,BCH
Long Beach,46.150140,-59.848440,CA,BCH
Long Beach,45.800140,-63.265380,CA,BCH
Long Beach,45.700150,-60.265160,CA,BCH
Long Beach,45.450150,-61.265230,CA,BCH
Long Beach,43.732960,-65.349560,CA,BCH
Long Beach,43.733680,-65.010650,CA,BCH
Long Beach,45.425700,-65.379270,CA,BCH
Long Beach,49.043610,-125.710370,CA,BCH
Long Beds Beach,47.723500,-53.960630,CA,BCH
Long Breaker,44.982050,-61.938580,CA,BCH
Long Breaker,45.316850,-60.931810,CA,BCH
Long Pond Beach,47.516590,-52.964760,CA,BCH
Long Pond Beach,44.406660,-64.258220,CA,BCH
Long Pond Beach,44.660210,-66.792870,CA,BCH
Louisa D. Beach,45.244930,-65.826410,CA,BCH
Louis Head Beach,43.757490,-65.010890,CA,BCH
Lowdens Beach,45.683440,-62.665340,CA,BCH
Lower Beach,49.050020,-58.148410,CA,BCH
Lower Beach,47.216590,-52.831360,CA,BCH
Lower Beach,43.637570,-65.305910,CA,BCH
Lower Debert Beach,45.370500,-63.514060,CA,BCH
Lower East Chezzetcook Beach,44.681850,-63.205070,CA,BCH
Lucas Beach,45.166850,-61.698560,CA,BCH
Lyons Beach,43.553350,-65.773410,CA,BCH
Mabens Beach,48.758710,-125.126600,CA,BCH
MacDonalds Beach,45.600140,-61.165220,CA,BCH
MacDonalds Beach,45.750140,-61.898580,CA,BCH
MacIntosh Shore,46.550140,-63.865430,CA,BCH
MacIntoshs Inner Breaker,45.683450,-60.315160,CA,BCH
MacIntoshs Outer Breaker,45.683450,-60.315160,CA,BCH
MacKenzie Beach,49.131130,-125.904610,CA,BCH
MacKenzies Bar,45.109730,-66.884980,CA,BCH
MacKinnons Beach,46.433440,-61.115210,CA,BCH
MacKinnons Breaker,46.766840,-60.315150,CA,BCH
MacLeans Beach,45.800150,-63.348680,CA,BCH
MacLellans Shore,46.283440,-61.265220,CA,BCH
MacLeods Beach,46.316840,-61.248520,CA,BCH
MacLeods Shore,46.300140,-61.248520,CA,BCH
MacNeils Beach,46.116840,-60.465170,CA,BCH
MacPhee Beach,46.200100,-62.515350,CA,BCH
MacPhees Shore,46.416810,-62.815360,CA,BCH
MacPhersons Shore,46.316840,-61.231810,CA,BCH
MacQuarries Beach,46.050140,-61.531840,CA,BCH
MacRaes Beach,46.333440,-61.215210,CA,BCH
Macs Beach,45.357650,-65.527460,CA,BCH
MacSweens Beach,46.133440,-60.448470,CA,BCH
MacWilliams Shore,46.683450,-64.415450,CA,BCH
Mahoneys Beach,45.700140,-61.898580,CA,BCH
Main-à-Dieu Shore,45.996930,-59.847550,CA,BCH
Maitland Flat,46.200100,-62.515350,CA,BCH
Mall Bay Beach,46.984600,-53.575910,CA,BCH
Mallock Beach,44.915120,-66.942870,CA,BCH
Maneys Breaker,45.350150,-60.948510,CA,BCH
Manuels Beach,47.533190,-52.948060,CA,BCH
Marie Joseph Breaker,45.683450,-60.348470,CA,BCH
Maringouin Flats,45.732430,-64.548240,CA,BCH
Marshall Beach,49.633250,-55.798170,CA,BCH
Martinique Beach,44.683450,-63.131960,CA,BCH
Martins Beach,44.479180,-63.548560,CA,BCH
Mascarene Shore,45.098920,-66.919550,CA,BCH
Mason Beach,46.016840,-64.065430,CA,BCH
Masons Beach,44.364880,-64.321280,CA,BCH
Masseys Beach,44.634330,-63.286000,CA,BCH
Maugher Beach,44.604710,-63.526250,CA,BCH
McElwains Beach,45.230260,-65.843320,CA,BCH
McGees Beach,47.433190,-53.181380,CA,BCH
McKies Shore,46.616840,-64.082040,CA,BCH
McLarens Beach,45.238220,-66.099930,CA,BCH
McLeods Beach,45.263350,-65.785620,CA,BCH
McNeil Beach,46.233440,-60.481770,CA,BCH
Medford Beach,45.182760,-64.358750,CA,BCH
Medicine Beach,48.760670,-123.267910,CA,BCH
Meisners Beach,44.362960,-64.282000,CA,BCH
Meisners Beach,44.573710,-64.156740,CA,BCH
Melmerby Beach,45.650140,-62.498620,CA,BCH
Melvin Beach,45.399960,-65.446630,CA,BCH
Middle Breaker,44.450130,-66.998920,CA,BCH
Middle Harbour Beach,46.883430,-60.448460,CA,BCH
Mira Beach,46.033440,-59.965140,CA,BCH
Mitchells Beach,45.850150,-63.698710,CA,BCH
Morris Beach,44.983450,-61.998580,CA,BCH
Morrison Beach,46.216800,-62.548650,CA,BCH
Morrisons Beach,45.700150,-60.315160,CA,BCH
Morrisons Breaker,45.700150,-60.298460,CA,BCH
Moshers Beach,44.263300,-64.300050,CA,BCH
Moshers Beach,44.336980,-64.320310,CA,BCH
Moshers Head Beach,44.342200,-64.313150,CA,BCH
Mosquito Sands,46.200100,-62.465340,CA,BCH
Mouse Hole Beach,47.959590,-53.031360,CA,BCH
Murphys Beach,47.635990,-53.728710,CA,BCH
Murray Beach,45.750150,-63.131970,CA,BCH
Murray Beach,46.183440,-63.998730,CA,BCH
Mussel Beach,47.073500,-53.570310,CA,BCH
Myettes Beach,45.645140,-61.652460,CA,BCH
Myras Beach,44.504880,-63.822170,CA,BCH
Nancy Shore,47.577720,-54.875750,CA,BCH
Neils Harbour Breaker,46.800130,-60.315150,CA,BCH
New Harbour Beach,45.166850,-61.448540,CA,BCH
New Horton Flats,45.724280,-64.660790,CA,BCH
New River Beach,45.134920,-66.533720,CA,BCH
Nielson Bar,51.400190,-80.316220,CA,BCH
Nitinat Bar,48.670350,-124.850610,CA,BCH
North Bay Ingonish Beach,46.683440,-60.365160,CA,BCH
North Beach,54.041700,-131.923830,CA,BCH
Northeast Beach,46.966600,-53.514810,CA,BCH
Northern Beach,47.888790,-53.081360,CA,BCH
North Harbour Beach,47.161000,-53.650910,CA,BCH
North Harbour Beach,46.916830,-60.448460,CA,BCH
North Harbour Breaker,46.933440,-60.448460,CA,BCH
North Kouchibouguac Dune,46.883420,-64.898730,CA,BCH
North Richibucto Dune,46.733430,-64.815430,CA,BCH
North Rustico Beach,46.466820,-63.298700,CA,BCH
Northwest Bar,46.211880,-60.237030,CA,BCH
Northwest Beach,48.659600,-53.757790,CA,BCH
Northwest Breaker,44.966850,-61.965280,CA,BCH
O'Flahertys Beach,46.966590,-52.898060,CA,BCH
Old Shop Beach,47.524900,-53.570300,CA,BCH
O'Reilly Beach,48.840990,-123.399810,CA,BCH
Oxners Beach,44.278330,-64.339910,CA,BCH
Pachena Beach,48.794090,-125.120420,CA,BCH
Paddys Beach,44.644140,-63.919440,CA,BCH
Pakulak Beach,58.673530,-93.179440,CA,BCH
Parishs Beach,45.650140,-61.748560,CA,BCH
Parker Beach,49.133190,-58.392740,CA,BCH
Parkes Beach,49.133320,-58.098400,CA,BCH
Parks Beach,45.983440,-61.548550,CA,BCH
Parlee Beach,46.233440,-64.515450,CA,BCH
Partridge Island Beach,45.371360,-64.332240,CA,BCH
Patty Powers Dock,46.824900,-54.153760,CA,BCH
Pembroke Beach,43.858030,-66.159630,CA,BCH
Perrys Cove Beach,47.805490,-53.143870,CA,BCH
Petit Nez Beach,45.566840,-60.898510,CA,BCH
Phalens Bar,46.116840,-59.881740,CA,BCH
Philip Bar,45.866850,-63.698710,CA,BCH
Pierces Beach,43.660900,-65.261690,CA,BCH
Pineo Beach,45.237790,-64.485050,CA,BCH
Pitmans Beach,43.967120,-66.164170,CA,BCH
Placentia Beach,47.241600,-53.967530,CA,BCH
Plage à Aurélien,47.347940,-61.882470,CA,BCH
Plage à Avila-Landry,47.357640,-61.954970,CA,BCH
Plage à Germain,47.390740,-61.949970,CA,BCH
Plage à Maria,47.378240,-61.957170,CA,BCH
Plage à Vachon,49.976790,-66.959560,CA,BCH
Plage Cartier,49.126190,-66.500510,CA,BCH
Plage Cybèle,49.083460,-61.731830,CA,BCH
Plage de la Digue,47.361840,-61.944970,CA,BCH
Plage de la Dune du Sud,47.456240,-61.741060,CA,BCH
Plage de la Grande Échouerie,47.606230,-61.436340,CA,BCH
Plage de la Grande Vallée,49.224800,-65.130610,CA,BCH
Plage de La Martinique,47.312640,-61.935470,CA,BCH
Plage de la Pointe,47.399540,-61.841660,CA,BCH
Plage de la Pointe aux Loups,47.577340,-61.630250,CA,BCH
Plage de la Pointe de l'Est,47.626230,-61.476840,CA,BCH
Plage de l'Hôpital,47.457040,-61.811060,CA,BCH
Plage de l'Ouest,47.300140,-61.972170,CA,BCH
Plage des Morses,49.100160,-61.698520,CA,BCH
Plage des Sillons,47.774530,-61.490740,CA,BCH
Plage du Bassin Est,47.557330,-61.502940,CA,BCH
Plage du Bassin Ouest,47.545130,-61.534640,CA,BCH
Plage du Bombardier,62.117370,-74.615580,CA,BCH
Plage du Bourgot,47.381240,-61.956070,CA,BCH
Plage du Cap,47.246840,-61.891870,CA,BCH
Plage du Corfu Island,47.346540,-61.949170,CA,BCH
Plage du Havre,47.216840,-61.848560,CA,BCH
Plage du Havre Aubert,47.265440,-61.912170,CA,BCH
Plage Episkuchach,51.500190,-78.782700,CA,BCH
Plage Mistanekau,50.116840,-61.581800,CA,BCH
Plage Sainte-Marguerite,50.149500,-66.567070,CA,BCH
Plage Sand Cove,47.569830,-61.489140,CA,BCH
Plage Siuraaluit,61.108380,-77.818510,CA,BCH
Plage Siuraaluk,55.800330,-76.999410,CA,BCH
Plage Siuraaluk,56.183640,-76.649390,CA,BCH
Plage The Sands,50.850110,-58.981550,CA,BCH
Plaster Shore,46.416840,-60.448460,CA,BCH
Point Grey Beach,49.278950,-123.235450,CA,BCH
Point La Haye Beach,46.899900,-53.606420,CA,BCH
Point Lance Sands,46.808200,-54.075960,CA,BCH
Point Michaud Beach,45.583450,-60.681790,CA,BCH
Point Monash,46.050140,-64.048730,CA,BCH
Point of the Harbour Beach,47.705500,-53.973130,CA,BCH
Polletts Cove Beach,46.916830,-60.681780,CA,BCH
Pollys Flats,45.479440,-64.832300,CA,BCH
Pollys Meadow Beach,43.732410,-65.345120,CA,BCH
Pomquet Beach,45.650140,-61.798570,CA,BCH
Pond Beach,44.983450,-62.031880,CA,BCH
Pondville Beach,45.533440,-60.981810,CA,BCH
Portage Shore,46.583440,-64.065440,CA,BCH
Portapique Beach,45.396040,-63.712080,CA,BCH
Port Hilford Beach,45.100150,-61.848570,CA,BCH
Port Hood Beach,46.016840,-61.531850,CA,BCH
Port Hood Station Beach,46.016840,-61.531850,CA,BCH
Port Maitland Beach,43.989700,-66.154260,CA,BCH
Poverty Beach,46.033420,-62.481940,CA,BCH
Powers Beach,45.262470,-65.797550,CA,BCH
Power Shore,44.750150,-62.815340,CA,BCH
Pubnico Beach,43.566710,-65.786370,CA,BCH
Pugwash Bar,45.866850,-63.682010,CA,BCH
Pumbleys Beach,47.823490,-53.114770,CA,BCH
Purgatory Beach,46.749890,-53.381430,CA,BCH
Pynns Beach,47.727690,-53.217480,CA,BCH
Qualicum Beach,49.354260,-124.456640,CA,BCH
Queensland Beach,44.634680,-64.027810,CA,BCH
Quoddy Big Breaker,44.850150,-62.315300,CA,BCH
Raccoon Beach,44.852570,-66.927460,CA,BCH
Radar Beaches,49.073780,-125.841910,CA,BCH
Ragged Beach,47.249890,-52.798050,CA,BCH
Rattling Beach,44.650150,-65.765550,CA,BCH
Raymonds Beach,46.283440,-60.565170,CA,BCH
Raynes Beach,45.269190,-66.124280,CA,BCH
Rayworth Beach,46.050140,-63.982030,CA,BCH
Red Beach,48.183200,-53.964820,CA,BCH
Red Beach,47.766610,-54.198150,CA,BCH
Red Beach,48.511000,-53.514780,CA,BCH
Red Beach,44.970300,-67.021240,CA,BCH
Reeds Beach,45.257500,-65.762310,CA,BCH
Reillys Shore,46.733450,-64.398750,CA,BCH
Rileys Beach,45.633440,-61.715260,CA,BCH
Ringing Beach,46.766840,-60.331750,CA,BCH
Rissers Beach,44.230530,-64.428330,CA,BCH
Roseway Beach,43.613200,-65.323380,CA,BCH
Ross Beach,46.583440,-60.365160,CA,BCH
Ryans Beach,47.065200,-53.570310,CA,BCH
Saints Rest Beach,45.225080,-66.122570,CA,BCH
Sallys Beach,44.458260,-63.582450,CA,BCH
Sallys Wash,45.350150,-60.981810,CA,BCH
Salmon Cove Sands,47.781790,-53.156370,CA,BCH
Sand Head,51.416890,-80.332820,CA,BCH
Sand Hills Beach,43.533990,-65.564130,CA,BCH
Sandpiper Beach,49.505480,-124.638690,CA,BCH
Sand Point Beach,45.400050,-64.065850,CA,BCH
Sandy Bay Beach,43.822810,-64.890510,CA,BCH
Sandy Beach,49.916650,-55.731420,CA,BCH
Sandy Beach,47.583220,-54.831540,CA,BCH
Sandy Beach,45.733440,-60.765190,CA,BCH
Sandy Beach,46.350140,-60.448470,CA,BCH
Saratoga Beach,49.849640,-125.102870,CA,BCH
Saturna Beach,48.782950,-123.202620,CA,BCH
Sayward Beach,48.532940,-123.369310,CA,BCH
Schnares Beach,44.466340,-63.636040,CA,BCH
Schoolhouse Beach,44.833450,-62.448610,CA,BCH
Schwartz Shore,44.628020,-64.041730,CA,BCH
Seabright Beach,45.666850,-61.915280,CA,BCH
Seal Camp Beach,71.778590,-124.455830,CA,BCH
Sebim Beach,43.525300,-65.550350,CA,BCH
Second Beach,45.383910,-64.294160,CA,BCH
Second Beach,49.294620,-123.150300,CA,BCH
Seely Beach,45.443810,-65.344450,CA,BCH
September Morn Beach,49.370070,-123.332390,CA,BCH
Shad Bar,45.066850,-64.148740,CA,BCH
Shag Rock Breaker,45.300150,-60.931800,CA,BCH
Shaws Beach,46.416820,-63.181990,CA,BCH
Shea Shore,46.983440,-63.982020,CA,BCH
Sheep Bar,43.697250,-65.218110,CA,BCH
Shepody Flats,45.725660,-64.654970,CA,BCH
Sherard Beach,45.128920,-66.895020,CA,BCH
Sherwood Beach,78.218550,-89.566840,CA,BCH
Ship Beach,44.978600,-66.695570,CA,BCH
Ship Breaker,44.883450,-62.281900,CA,BCH
Shoal Bay Beach,46.997100,-53.617510,CA,BCH
Shooting Gallery Shore,46.400130,-63.815420,CA,BCH
Shunacadie Beach,46.016840,-60.648480,CA,BCH
Sigjariktuq Beach,63.517430,-84.389950,CA,BCH
Sinclairs Island Beach,45.683440,-62.565330,CA,BCH
Slatterys Beach,45.833440,-60.148450,CA,BCH
Small Keatings Sand Beach,44.985440,-65.192610,CA,BCH
Small Point Beach,47.830490,-53.100870,CA,BCH
Smelt Brook Shore,46.866830,-60.365160,CA,BCH
Smiths Beach,44.470470,-63.603920,CA,BCH
Smut Beach,47.919290,-53.353680,CA,BCH
Southeast Bar,46.204520,-60.213120,CA,BCH
Southern Beach,47.883190,-53.078660,CA,BCH
South Harbour Beach,46.883430,-60.431760,CA,BCH
South Head Beach,44.598530,-66.891200,CA,BCH
South Kouchibouguac Dune,46.816820,-64.898730,CA,BCH
South Point Breaker,46.783430,-60.315150,CA,BCH
South Richibucto Beach,46.700130,-64.765440,CA,BCH
South Spread Eagle Beach,47.534600,-53.595300,CA,BCH
Southwest Beach,47.399910,-54.514910,CA,BCH
Southwest Beach,48.651300,-53.749490,CA,BCH
Southwest Beach,44.451830,-64.178570,CA,BCH
Southwest Breaker,48.499890,-53.048050,CA,BCH
Southwest Breaker,45.883440,-59.948430,CA,BCH
Southwest Breaker,45.783450,-60.148450,CA,BCH
Southwest Breaker,45.004350,-61.877770,CA,BCH
Southwest Breaker,44.850150,-62.298600,CA,BCH
Southwest Breakers,44.783450,-62.448610,CA,BCH
Southwest Tuffin Breaker,44.900150,-62.181890,CA,BCH
Sperrys Beach,44.225210,-64.436390,CA,BCH
Splitting Table,47.838790,-53.441190,CA,BCH
Staceys Beach,45.866840,-60.165150,CA,BCH
Staffords Gulch,48.072090,-52.952250,CA,BCH
Stanhope Beach,46.433420,-63.148690,CA,BCH
Stanley Beach,48.664180,-124.839680,CA,BCH
St. Anns Beach,46.300140,-60.548470,CA,BCH
Stanwoods Beach,43.816690,-66.148710,CA,BCH
Staverts Shore,46.366830,-63.732020,CA,BCH
St. Catherines River Beach,43.844660,-64.826330,CA,BCH
St. Croix Beach,47.454100,-53.856420,CA,BCH
Steering Beach,44.683450,-63.081960,CA,BCH
Steering Beaches,44.783450,-62.548620,CA,BCH
St. Esprit Beach,45.633450,-60.481780,CA,BCH
Steveston Bar,49.116360,-123.185940,CA,BCH
St. Martins Beach,45.348100,-65.540910,CA,BCH
Stoney Bar,45.149600,-64.268130,CA,BCH
Stoney Beach,46.716590,-53.348130,CA,BCH
Stoney Beach,44.716850,-62.865340,CA,BCH
Stony Beach,46.333440,-60.515170,CA,BCH
Stories Beach,49.916340,-125.186190,CA,BCH
St. Peters Island Bar,46.133420,-63.198690,CA,BCH
Straight Shore,47.041050,-55.902540,CA,BCH
Success Breaker,44.933450,-62.015280,CA,BCH
Summerville Beach,43.950840,-64.817400,CA,BCH
Sunset Beach,49.281580,-123.141630,CA,BCH
Sunset Beach,49.234340,-123.970820,CA,BCH
Terrences Beach,47.819290,-53.439790,CA,BCH
The Backside,47.605490,-53.246680,CA,BCH
The Bar,48.983310,-57.915100,CA,BCH
The Bar,48.733320,-58.831810,CA,BCH
The Bar,45.900140,-59.965130,CA,BCH
The Bar,45.616850,-60.481780,CA,BCH
The Bar,45.066850,-61.815270,CA,BCH
The Bar,44.580170,-63.939430,CA,BCH
The Bar,45.470260,-64.831360,CA,BCH
The Bar,43.685490,-65.234210,CA,BCH
The Bar,54.052540,-132.534380,CA,BCH
The Bar,51.433490,-80.332820,CA,BCH
The Barrachois,46.151930,-60.429760,CA,BCH
The Beach,47.633190,-52.914760,CA,BCH
The Beach,47.551620,-54.861550,CA,BCH
The Big Sand,45.033450,-61.931880,CA,BCH
The Clam Flats,45.166850,-61.515240,CA,BCH
The Conch Beach,44.468110,-63.556210,CA,BCH
The Dock,46.733190,-53.364830,CA,BCH
The Dock,47.856790,-53.085570,CA,BCH
The Dock,47.208530,-55.044990,CA,BCH
The Fiddler,45.083450,-61.748560,CA,BCH
The Flat,45.816840,-63.248680,CA,BCH
The Flats,51.466800,-56.948110,CA,BCH
The Flats,44.816850,-62.448610,CA,BCH
The Flats,46.083440,-61.448540,CA,BCH
The Gravel Bar,45.066850,-61.848570,CA,BCH
The Green,46.950140,-63.998720,CA,BCH
The Horseshoe,43.660900,-65.308180,CA,BCH
The Marsh Bar,43.723110,-65.013770,CA,BCH
The Neck,47.726300,-53.964830,CA,BCH
The Nubic,44.633300,-63.935230,CA,BCH
The Ridge,47.216640,-55.381600,CA,BCH
The Sand Bar,44.716850,-62.815340,CA,BCH
The Sand Bar,45.350150,-61.098520,CA,BCH
The Scrape,47.552690,-53.273080,CA,BCH
The Shore,46.800200,-53.660630,CA,BCH
The Straight Shore,49.833280,-56.514910,CA,BCH
The Strand,58.483560,-62.698090,CA,BCH
The Strand,47.041600,-53.773120,CA,BCH
The Thoroughfare,45.983440,-59.815130,CA,BCH
Third Beach,49.303550,-123.156740,CA,BCH
Thompson Beach,47.483250,-55.798330,CA,BCH
Tickle Beach,47.633230,-55.081570,CA,BCH
Tickles Beach,47.154100,-53.573100,CA,BCH
Tinittuktuq Flats,65.867590,-89.416390,CA,BCH
Tommys Beach,44.446220,-66.163550,CA,BCH
Topsail Beach,47.549890,-52.914760,CA,BCH
Trimms Beach,47.099950,-55.748330,CA,BCH
Twelve O'Clock Beach,47.249890,-52.798050,CA,BCH
Victoria Beach,46.800130,-60.315150,CA,BCH
Wagners Beach,44.483600,-63.811660,CA,BCH
Waites Shore,46.450130,-63.765420,CA,BCH
Wallace Beach,45.261630,-65.733000,CA,BCH
Wall Beach,49.300440,-124.222510,CA,BCH
Walshs Beach,46.966590,-52.898060,CA,BCH
Waterside Beach,45.625890,-64.805500,CA,BCH
Watsons Beach,46.216840,-60.298460,CA,BCH
Weed Pond Beach,46.300140,-60.531770,CA,BCH
Weir Beach,48.354020,-123.543560,CA,BCH
West Arm Beach,45.639040,-61.676360,CA,BCH
West Beach,45.250150,-61.281830,CA,BCH
West Beach,45.456790,-64.865340,CA,BCH
Western Beach,45.566850,-60.698490,CA,BCH
Western Beach,45.783450,-60.131750,CA,BCH
Western Breaker,45.183750,-61.331830,CA,BCH
Western Breaker,44.700150,-62.765330,CA,BCH
Western Shagroost Breakers,44.783450,-62.431910,CA,BCH
Westhaver Beach,44.431310,-64.341250,CA,BCH
Whalens Beach,47.549890,-52.898060,CA,BCH
Whalens Place,48.087390,-52.898050,CA,BCH
Wheelers Bar,46.133410,-62.515350,CA,BCH
Whistle Beach,44.799590,-66.779040,CA,BCH
White Point Beach,43.964660,-64.736200,CA,BCH
Whitty Shore,46.633440,-60.398460,CA,BCH
Wild Beach,50.050010,-56.698190,CA,BCH
Wild Beach,48.591600,-53.736990,CA,BCH
Wild Beach,47.210530,-55.061590,CA,BCH
Wild Shore,47.409600,-53.856420,CA,BCH
Wild Shore,47.606320,-54.995160,CA,BCH
Willows Beach,48.435560,-123.302160,CA,BCH
Wilsons Beach,44.932350,-66.939490,CA,BCH
Wiseman Beach,49.599950,-55.881480,CA,BCH
Wobamkek Beach,43.907110,-64.817100,CA,BCH
Woods Beach,46.000140,-64.065430,CA,BCH
Woodside Shore,46.350130,-63.732020,CA,BCH
Wreck Beach,46.766840,-60.315150,CA,BCH
Wreck Beach,49.274080,-123.256620,CA,BCH
Yeos Shore,46.566840,-64.065440,CA,BCH
Mystic Beach,48.437910,-124.113750,CA,BCH
Bear Beach,48.452090,-124.171770,CA,BCH
Chin Beach,48.471950,-124.254170,CA,BCH
Sombrio Beach,48.499830,-124.301200,CA,BCH
Salmon Beach,48.959710,-125.433480,CA,BCH
Middle Beach,49.136740,-125.910620,CA,BCH
Tonquin Beach,49.144600,-125.914650,CA,BCH
North Beach,51.662870,-128.140410,CA,BCH
West Beach,51.656770,-128.142000,CA,BCH
Locarno Beach,49.275530,-123.205960,CA,BCH
Spanish Banks,49.277100,-123.216990,CA,BCH
Albro Lake Beach,44.686330,-63.575710,CA,BCH
Penhorn Lake Beach,44.675240,-63.539690,CA,BCH
Ainsley Beach,49.271410,-124.116510,CA,BCH
Trannies Beach,-12.141730,96.817750,CC,BCH
Côte Sauvage,-4.821390,11.847220,CG,BCH
Plage Mondaine,-4.750000,11.850000,CG,BCH
Côte Mondaine,-4.766670,11.850000,CG,BCH
Plage Djéno,-4.929170,11.942220,CG,BCH
Plage de Lido,5.252280,-4.001380,CI,BCH
Playa del Yeco,-33.316670,-71.666670,CL,BCH
Playa de Tunquén,-33.285420,-71.655340,CL,BCH
Playa Sur,-33.633330,-71.633330,CL,BCH
Playa San Jerónimo,-33.347770,-71.652770,CL,BCH
Playa Quivolgo,-35.281570,-72.404870,CL,BCH
Playa Quilliruca,-32.697620,-71.457960,CL,BCH
