NAME,DISCIPLINE,DISCIPLINE_LABEL,CITY,STATE,LAT,LNG
KRUM SOCIETY OF HISTORIC PRESERVATION,HSC,Historical Society or Historic Preservation,,,33.26163,-97.23754
KUHN FINE ARTS GALLERY,ART,Art Museum,,,40.00336,-83.03221
KUMP HOUSE,HSC,Historical Society or Historic Preservation,,,38.92633,-79.84958
KUNSTHALLE DETROIT,ART,Art Museum,,,42.34863,-83.08939
KURDISH MUSEUM,GMU,General Museum,,,40.67656,-73.96681
KURT VONNEGUT MEMORIAL LIBRARY,GMU,General Museum,,,39.77256,-86.16341
KURUVUNGNA SPRINGS CULTURAL CENTER AND MUSEUM,HSC,Historical Society or Historic Preservation,,,34.00893,-118.45416
KUSH,GMU,General Museum,,,38.94921,-77.08172
KUTZTOWN AREA HISTORICAL SOCIETY 1892 PRESERVATION,HSC,Historical Society or Historic Preservation,,,40.53646,-75.77435
KUTZTOWN UNIVERSITY PLANETARIUM,SCI,Science & Technology Museum or Planetarium,,,39.95298,-75.19276
KWAN FONG GALLERY OF ART AND CULTURE,ART,Art Museum,,,34.2012,-118.87653
KYANA REGION OF THE ANTIQUE AUTOMOBILE CLUB OF AMERICA,HSC,Historical Society or Historic Preservation,,,37.81067,-85.46679
L & N DEPOT,HSC,Historical Society or Historic Preservation,,,36.99912,-86.4385
L A HOLOCAUST MONUMENT,GMU,General Museum,,,34.07604,-118.35422
L ALLIANCE FRANCAIS D OKLAHOMA,HSC,Historical Society or Historic Preservation,,,35.47329,-97.51816
L B OLMSTEAD TRUST,GMU,General Museum,,,41.63949,-88.68526
L CAROLINE UNDERWOOD HISTORICAL MUSEUM,HST,History Museum,,,42.66183,-77.05431
L GAUGE MUSEUM,GMU,General Museum,,,33.33972,-117.01057
L NORMAN DILLON FARM MUSEUM,HST,History Museum,,,39.46144,-77.96982
L. H. BAILEY HORTORIUM,GMU,General Museum,,,42.43431,-76.46313
L. RUSSELL KELCE PLANETARIUM,SCI,Science & Technology Museum or Planetarium,,,37.39046,-94.70502
L.R. INGERSOLL PHYSICS MUSEUM,SCI,Science & Technology Museum or Planetarium,,,43.07298,-89.53283
LA BREA TAR PITS,HSC,Historical Society or Historic Preservation,,,34.07466,-118.32398
LA CENTER MUSEUM ASSOCIATION,ART,Art Museum,,,45.86226,-122.67502
LA CONNER QUILT AND TEXTILE MUSEUM,GMU,General Museum,,,48.39604,-122.51704
LA GRANDE ISLE ZOOLOGICAL PARK & BOTANICAL GARDEN,ZAW,"Zoo, Aquarium, or Wildlife Conservation",,,40.90223,-98.35916
LA GRANGE MUSEUM,GMU,General Museum,,,37.66951,-120.36551
LA HABRA OLD SETTLERS HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,33.92268,-117.89473
LA HISTORIA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,34.06745,-118.03558
LA MAISON DUCHAMP,GMU,General Museum,,,30.12169,-91.82969
LA PLATA PRESERVATION,HSC,Historical Society or Historic Preservation,,,40.02179,-92.48628
LA PUENTE VALLEY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,34.03594,-117.95224
LA PURISIMA MISSION SMP-DPR,GMU,General Museum,,,34.67864,-120.42197
LA QUINTA FOSTER MANSION,HSC,Historical Society or Historic Preservation,,,36.71851,-95.95331
LA SALLE UNIVERSITY ART MUSEUM,ART,Art Museum,,,40.03947,-75.15246
LA VERNE HERITAGE FOUNDATION,HSC,Historical Society or Historic Preservation,,,34.12769,-117.77357
LA VERNIA HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,,,29.3557,-98.11152
LABADIE ARBORETUM,BOT,"Arboretum, Botanical Garden, or Nature Center",,,37.79235,-122.16783
LABAND ART GALLERY,ART,Art Museum,,,33.96385,-118.39173
LABETTE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,37.15831,-95.12184
LABOR HERITAGE SOCIETY OF WEST MICHIGAN,HSC,Historical Society or Historic Preservation,,,42.96569,-85.67148
LABOR MUSEUM AND LEARNING CENTER OF MICHIGAN,GMU,General Museum,,,43.02256,-83.69358
LABROT AND GRAHAM's OLD OSCAR PEPPER DISTILLERY,GMU,General Museum,,,38.02968,-84.72923
LACC ART GALLERY/ DA VINCI GALLERY,ART,Art Museum,,,34.08676,-118.29181
LACE MUSEUM & GUILD,HST,History Museum,,,37.37074,-122.03204
LACHAISE GALLERY,ART,Art Museum,,,40.58905,-75.51434
LACHASE FOUNDATION,GMU,General Museum,,,42.35361,-71.05578
LACIS MUSEUM OF LACE AND TEXTILES,HST,History Museum,,,37.85075,-122.27088
LACKAWANNA AND WYOMING VALLEY RAIL HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.37323,-75.68048
LACKAWANNA HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,,,42.80944,-78.79644
LACKAWANNA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.40561,-75.65822
LACLEDE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,37.73126,-92.68456
LACLEDE'S LANDING DEVELOPMENT,GMU,General Museum,,,38.6301,-90.19077
LACOMBE HERITAGE CENTER,GMU,General Museum,,,30.30073,-89.91742
LACROSSE MUSEUM AND NATIONAL HALL OF FAME,GMU,General Museum,,,38.94284,-76.95013
LADD OBSERVATORY,SCI,Science & Technology Museum or Planetarium,,,41.82923,-71.3833
LADIES HERMITAGE ASSOCIATION,HSC,Historical Society or Historic Preservation,,,36.21296,-86.61297
LADY LAKE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,28.96591,-81.9978
LAFAYETTE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,39.07477,-93.71697
LAFAYETTE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.68489,-90.10464
LAFAYETTE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,39.99813,-105.09037
LAFAYETTE JACKSON HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,40.75797,-83.95028
LAFAYETTE MUSEUM ASSOCIATION,HST,History Museum,,,30.22143,-92.02088
LAFAYETTE SCIENCE MUSEUM,HST,History Museum,,,30.22631,-92.01756
LAGRANGE AREA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.80662,-87.86943
LAGRANGE ART MUSEUM,ART,Art Museum,,,33.03864,-85.03084
LAGRANGE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,35.26303,-77.72058
LAGRANGE LIVING HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,,,34.66894,-87.53617
LAGRANGE RAILROAD DEPOT,HST,History Museum,,,29.9056,-96.88005
LAGUARDIA AND WAGNER ARCHIEVES MUSEUM,GMU,General Museum,,,40.74871,-73.93839
LAGUARDIA PLACE,HSC,Historical Society or Historic Preservation,,,40.72871,-73.99873
LAGUNA ART MUSEUM,ART,Art Museum,,,33.54508,-117.79438
LAGUNA BEACH COMMUNITY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,33.54242,-117.78488
LAGUNA BEACH HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,33.54277,-117.78395
LAGUNA GLORIA ART MUSEUM,ART,Art Museum,,,30.31302,-97.77172
LAGUNA MADRE MUSEUM FOUNDATION,GMU,General Museum,,,26.07629,-97.20733
LAGUNA NIGUEL HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,33.52559,-117.71418
LAHARPE HISTORICAL AND GENEALOGICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,40.57922,-90.9718
LAKE AFTON PUBLIC OBSERVATORY,SCI,Science & Technology Museum or Planetarium,,,37.71558,-97.28562
LAKE ALFRED HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,28.09142,-81.73075
LAKE AREA ZOOLOGICAL SOCIETY,ZAW,"Zoo, Aquarium, or Wildlife Conservation",,,44.90497,-97.1132
LAKE ARIEL REGION HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,,,41.4257,-75.39482
LAKE ARROWHEAD CHILDREN'S MUSEUM,CMU,Children's Museum,,,34.2493,-117.18978
LAKE ARROWHEAD GALLERY AND MUSEUM OF ART,ART,Art Museum,,,34.04613,-118.25107
LAKE BENTON AREA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,44.25959,-96.28733
LAKE CHAMPLAIN BASIN SCIENCE CENTER,SCI,Science & Technology Museum or Planetarium,,,44.47672,-73.22081
LAKE CHAMPLAIN MARITIME MUSEUM,GMU,General Museum,,,44.19675,-73.35683
LAKE CHELAN HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,47.87774,-120.05453
LAKE CITY - COLUMBIA COUNTY HISTORICAL MUSEUM,HSC,Historical Society or Historic Preservation,,,30.19165,-82.64018
LAKE CLARK NATIONAL PARK AND PRESERVE,HSC,Historical Society or Historic Preservation,,,60.36206,-154.5406
LAKE CONROE LIGHTHOUSE,HSC,Historical Society or Historic Preservation,,,30.39303,-95.59246
LAKE COUNTY DISCOVERY MUSEUM,GMU,General Museum,,,42.26269,-88.10281
LAKE COUNTY FARM HERITAGE ASSOCIATION,HSC,Historical Society or Historic Preservation,,,42.38536,-87.89208
LAKE COUNTY HISTORICAL MUSEUM SOCIETY,HSC,Historical Society or Historic Preservation,,,39.2473,-106.2975
LAKE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.42391,-87.35156
LAKE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,43.8986,-85.87354
LAKE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.71731,-81.22294
LAKE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.19193,-120.37726
LAKE COUNTY HISTORICAL SOCIETY & MUSEUMS,HSC,Historical Society or Historic Preservation,,,39.0532,-122.91707
LAKE COUNTY MUSEUM,GMU,General Museum,,,39.0532,-122.91707
LAKE COUNTY MUSEUMS,HSC,Historical Society or Historic Preservation,,,39.04307,-122.91764
LAKE CREEK HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.43957,-122.65003
LAKE ELSINORE PRINCESS FOUNDATION,HSC,Historical Society or Historic Preservation,,,33.68052,-117.28425
LAKE ERIE ARBORETUM AT FRONTIER,BOT,"Arboretum, Botanical Garden, or Nature Center",,,42.09619,-80.16505
LAKE ERIE JUNIOR NATURE & SCIENCE CENTER,SCI,Science & Technology Museum or Planetarium,,,41.48523,-81.93794
LAKE EUFAULA MULIT CULTURAL CENTER,GMU,General Museum,,,35.28662,-95.5831
LAKE EUSTIS MUSEUM OF ART,ART,Art Museum,,,28.85292,-81.687
LAKE FOREST TRUST,HSC,Historical Society or Historic Preservation,,,42.24826,-87.89878
LAKE FOREST-LAKE BLUFF HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.25352,-87.83824
LAKE GENEVA ART MUSEUM,ART,Art Museum,,,42.59626,-88.43516
LAKE GENEVA HERITAGE CENTER,HST,History Museum,,,42.55018,-88.45461
LAKE GEORGE ANTIQUE BOAT & AUT,GMU,General Museum,,,43.55306,-73.65757
LAKE GEORGE ASSOCIATION,HSC,Historical Society or Historic Preservation,,,43.42427,-73.71831
LAKE GEORGE HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,,,43.42427,-73.71831
LAKE HAVASU CITY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,34.48002,-114.35119
LAKE HOPATCONG HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,40.90944,-74.65586
LAKE IN THE HILLS HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.18493,-88.32839
LAKE JACKSON HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,,,29.03241,-95.46193
LAKE KATHERINE NATURE CENTER AND BOTANIC GARDENS,BOT,"Arboretum, Botanical Garden, or Nature Center",,,41.67684,-87.8013
LAKE LURE FLOWERING BRIDGE,BOT,"Arboretum, Botanical Garden, or Nature Center",,,35.43188,-82.22653
LAKE MEAD NATIONAL RECREATION AREA,HSC,Historical Society or Historic Preservation,,,35.97478,-114.84248
LAKE MEREDITH NATIONAL RECREATION PARK,HSC,Historical Society or Historic Preservation,,,35.63966,-101.59322
LAKE METROPARKS FARMPARK,GMU,General Museum,,,41.58615,-81.34518
LAKE MILTON HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.10374,-80.98388
LAKE ODESSA AREA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.78673,-85.1346
LAKE OF THE FOREST HISTORIC PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,,,39.0692,-94.83898
LAKE OSWEGO PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,,,45.3957,-122.6506
LAKE PARK HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,26.85406,-80.09091
LAKE PONTCHARTRAIN BASIN MARITIME MUSEUM,GMU,General Museum,,,30.39898,-90.15575
LAKE POWELL ART ASSOCIATION,ART,Art Museum,,,36.91375,-111.46716
LAKE PRESTON MUSEUM,HST,History Museum,,,44.37257,-97.36195
LAKE REGION HERITAGE CENTER,HSC,Historical Society or Historic Preservation,,,48.10708,-98.87387
LAKE REGION PIONEER THRESHERMENS ASSOCIATION,HSC,Historical Society or Historic Preservation,,,46.16855,-95.90611
LAKE ROOSEVELT NATIONAL RECREATION AREA,HSC,Historical Society or Historic Preservation,,,47.96791,-118.97
LAKE SAINT LOUIS HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,38.7961,-90.79365
LAKE SHORE RAILWAY MUSEUM,GMU,General Museum,,,42.19595,-79.83294
LAKE STATES DAIRY CENTER,GMU,General Museum,,,41.01083,-87.27619
LAKE STATES RAILWAY HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,,,43.4673,-89.73839
LAKE STATION HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.57205,-87.25306
LAKE STEVENS HISTORICAL MUSEUM,HSC,Historical Society or Historic Preservation,,,48.02528,-122.07695
LAKE SUNAPEE SNOWMOBILE CLUB,GMU,General Museum,,,43.40388,-72.09279
LAKE SUPERIOR CENTER,BOT,"Arboretum, Botanical Garden, or Nature Center",,,46.78005,-92.098
LAKE TOWNSHIP HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,40.96284,-81.42349
LAKE WALES MUSEUM AND CULTURAL CENTER,GMU,General Museum,,,27.9159,-81.60297
LAKE WINNIPESAUKEE HISTORICAL SOCIETY MUSEUM,HSC,Historical Society or Historic Preservation,,,43.5475,-71.40722
LAKE WORTH AREA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,32.89937,-97.45812
LAKE ZURICH AREA VETERANS MONUMENT FUND,HSC,Historical Society or Historic Preservation,,,42.19934,-88.05454
LAKELAND COMMUNITY HERITAGE PROJECT,HSC,Historical Society or Historic Preservation,,,38.98926,-76.92845
LAKEPORT COMMUNITY ASSOCIATION,GMU,General Museum,,,43.5475,-71.40722
LAKEPORT PLANTATION HOUSE,HSC,Historical Society or Historic Preservation,,,33.23193,-91.14098
LAKES ART CENTER,ART,Art Museum,,,43.39011,-95.12146
LAKES PARK BOTANIC GARDEN,BOT,"Arboretum, Botanical Garden, or Nature Center",,,26.59357,-81.85834
LAKESHORE MUSEUM CENTER,GMU,General Museum,,,45.42264,-83.81936
LAKESHORE NATURE CENTER,BOT,"Arboretum, Botanical Garden, or Nature Center",,,42.74872,-86.20094
LAKESIDE AUTO MUSEUM,GMU,General Museum,,,32.92607,-96.43619
LAKESIDE HERITAGE SOCIETY,HSC,Historical Society or Historic Preservation,,,41.54451,-82.75087
LAKESIDE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,32.859,-116.92174
LAKEVIEW MUSEUM OF ARTS & SCIENCES,ART,Art Museum,,,40.68945,-89.59053
LAKEVILLE AREA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,44.65611,-93.24281
LAKEVILLE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.94616,-70.91395
LAKEWAY CIVIL WAR PRESERVATION ASSOCIATION,HSC,Historical Society or Historic Preservation,,,36.21321,-83.29403
LAKEWAY-CITY OF HERITAGE CENTER,GMU,General Museum,,,30.36443,-97.98311
LAKEWOOD HERITAGE CENTER & HISTORICAL SOCIETY,GMU,General Museum,,,39.70662,-105.08314
LAKEWOOD HISTORICAL MUSEUM,HSC,Historical Society or Historic Preservation,,,40.09741,-74.20776
LAKEWOOD HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,39.70662,-105.08314
LAKEWOOD LEGACY FOUNDATION,HSC,Historical Society or Historic Preservation,,,39.74197,-105.08291
LAKEWOOD'S HISTORICAL BELMAR VILLAGE,HSC,Historical Society or Historic Preservation,,,39.72703,-105.08161
LAMAR AND NELDA LEWIS MEMORIAL LIBRARY,GMU,General Museum,,,32.38852,-94.87108
LAMAR COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,33.65976,-95.56659
LAMAR DODD ART CENTER,ART,Art Museum,,,33.03584,-85.07604
LAMB SPRING ARCHAEOLOGICAL PRESERVE,GMU,General Museum,,,39.55318,-105.00885
LAMBIEL MUSEUM,GMU,General Museum,,,48.68363,-122.88161
LAMESA DAWSON COUNTY MUSEUM,GMU,General Museum,,,32.77085,-101.96186
LAMOINE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,44.46914,-68.32881
LAMOURE COUNTY MUSEUM,HSC,Historical Society or Historic Preservation,,,46.39576,-98.36885
LAMY RAILROAD AND HISTORY MUSEUM,HST,History Museum,,,35.47031,-105.90246
LANAI ARTS AND CULTURE CENTER,GMU,General Museum,,,20.83004,-156.92085
LANCASTER CAMPGROUND HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,39.72862,-82.63477
LANCASTER COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,37.64782,-76.36393
LANCASTER CULTURAL HISTORY MUSEUM,HST,History Museum,,,40.03788,-76.30624
LANCASTER FIREFIGHTERS HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,39.71441,-82.56793
LANCASTER HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.459,-71.6883
LANCASTER HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,44.48769,-71.56039
LANCASTER MENNONITE CONFERENCE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,40.02746,-76.22413
LANCASTER MUSEUM AND PUBLIC ART FOUNDATION,ART,Art Museum,,,34.69819,-118.13944
LANCASTER MUSEUM OF ART,ART,Art Museum,,,40.04125,-76.30083
LANCASTER NEW YORK HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.90114,-78.66863
LANCASTER SCIENCE CENTER,SCI,Science & Technology Museum or Planetarium,,,40.04718,-76.29665
LAND BETWEEN THE LAKES ASSN. THE HOMEPLACE,GMU,General Museum,,,36.85329,-87.81447
LAND BETWEEN THE RIVERS HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,38.92453,-90.366
LAND CONSERVANCY OF ELKINS PARK,HSC,Historical Society or Historic Preservation,,,40.07084,-75.13413
LAND DANCERS,HSC,Historical Society or Historic Preservation,,,37.31449,-122.18662
LANDER CHILDREN'S MUSEUM,CMU,Children's Museum,,,42.83464,-108.73329
LANDGROVE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,43.23257,-72.8049
LANDING CRAFT SUPPORT MUSEUM,GMU,General Museum,,,39.51647,-105.02194
LANDMARK INN STATE HISTORICAL PARK,HSC,Historical Society or Historic Preservation,,,29.31475,-98.92298
LANDMARK ON MAIN STREET,HSC,Historical Society or Historic Preservation,,,40.83112,-73.69569
LANDMARK SOCIETY OF WESTERN NEW YORK,HSC,Historical Society or Historic Preservation,,,43.14919,-77.61291
LANDMARKS ASSOCIATION OF ST LOUIS,HSC,Historical Society or Historic Preservation,,,38.631,-90.19269
LANDMARKS FOUNDATION OF MONTGOMERY,HSC,Historical Society or Historic Preservation,,,32.38218,-86.30519
LANDMARKS OF DEKALB COUNTY,HSC,Historical Society or Historic Preservation,,,34.47746,-85.76825
LANDMARKS PRESERVATION SOCIETY OF SOUTHEAST,HSC,Historical Society or Historic Preservation,,,41.39523,-73.61629
LANDO-MANETTA MILLS HISTORY CENTER,HSC,Historical Society or Historic Preservation,,,34.77597,-81.0092
LANE COMMUNITY COLLEGE ART GALLERY,ART,Art Museum,,,44.01515,-123.04676
LANE COUNTY HISTORICAL MUSEUM,HSC,Historical Society or Historic Preservation,,,44.04543,-123.10381
LANE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,44.04543,-123.10381
LANE MOTOR MUSEUM,GMU,General Museum,,,36.13955,-86.73421
LANE VICTORY MARITIME MUSEUM,GMU,General Museum,,,33.73866,-118.28178
LANE-HOOVEN HOUSE,HSC,Historical Society or Historic Preservation,,,39.40311,-84.55857
LANESVILLE HERITAGE PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,,,39.01466,-77.40818
LANGDON COVERED BRIDGE ASSOCIATION,HSC,Historical Society or Historic Preservation,,,43.17035,-72.34384
LANGDON FAMILY GALLERY,ART,Art Museum,,,39.53031,-76.99378
LANGLADE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,45.13775,-89.15243
LANGLEY HILL MEETING HOUSE,HSC,Historical Society or Historic Preservation,,,38.88303,-77.24266
LANGLEY RESEARCH CENTER,SCI,Science & Technology Museum or Planetarium,,,37.02448,-76.34389
LANGUAGE CONSERVANCY,HSC,Historical Society or Historic Preservation,,,39.19023,-86.5617
LANIER COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,31.03987,-83.07883
LANIER HIGH SCHOOL HISTORIC SOCIETY,HSC,Historical Society or Historic Preservation,,,32.86426,-85.21922
LANIER MANSION,HSC,Historical Society or Historic Preservation,,,38.73554,-85.38663
LANIER MANSION STATE HISTORIC SITE,HSC,Historical Society or Historic Preservation,,,38.73554,-85.38663
LANSDALE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,40.2391,-75.28148
LANSFORD HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,40.8323,-75.87813
LANSING AREA AFRICAN AMERICAN GENEALOGY SOCIETY,HSC,Historical Society or Historic Preservation,,,42.87097,-82.66504
LANSING FIRE DEPARTMENT MUSEUM,GMU,General Museum,,,42.68559,-84.49876
LANSING POLICE HISTORICAL PRESERVATION ASSOCIATION,HSC,Historical Society or Historic Preservation,,,42.68448,-84.53547
LANSING-NORTH LANSING ELECTRIC RAILROAD MUSEUM,GMU,General Museum,,,42.7475,-84.54886
LANTANA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,26.58056,-80.06719
LANTERMAN HISTORICAL MUSEUM FOUNDATION,HST,History Museum,,,34.20514,-118.20644
LANTIS ENTERPRISES,GMU,General Museum,,,44.50184,-103.86991
LAOGAI MUSEUM,GMU,General Museum,,,38.91368,-77.0451
LAOTIAN-AMERICAN COMMUNITY OF FRESNO,HSC,Historical Society or Historic Preservation,,,36.75811,-119.66019
LAPEER COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,43.05324,-83.31409
LAPORTE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,41.5949,-86.70766
LARAMIE PLAINS MUSEUM ASSOCIATION,HST,History Museum,,,41.31161,-105.58874
